"project","method_qual_name","release","loc","cbo","wmc","rfc","lcom","dit","noc","is_long_method","is_god_class"
"BOOKKEEPER","operationFailed/2[java.lang.Object,org.apache.hedwig.exceptions.PubSubException]","4.1.0","4","4","3","6","3.0","1","0","0","0"
"BOOKKEEPER","operationFinished/2[java.lang.Object,java.lang.Void]","4.1.0","3","4","3","6","3.0","1","0","0","0"
"BOOKKEEPER","operationFailed/2[java.lang.Object,org.apache.hedwig.exceptions.PubSubException]","4.1.0","3","3","2","1","1.0","1","0","0","0"
"BOOKKEEPER","operationFinished/2[java.lang.Object,T]","4.1.0","2","3","2","1","1.0","1","0","0","0"
"BOOKKEEPER","run/0","4.1.0","75","14","8","19","0.0","2","0","0","0"
"BOOKKEEPER","SubscribeOp/5[org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.protocol.PubSubProtocol.SubscribeRequest,org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId,org.apache.hedwig.util.Callback<org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId>,java.lang.Object]","4.1.0","5","14","8","19","0.0","2","0","0","0"
"BOOKKEEPER","operationFinished/2[java.lang.Object,java.lang.Void]","4.1.0","5","2","2","6","1.0","1","0","0","0"
"BOOKKEEPER","operationFailed/2[java.lang.Object,org.apache.hedwig.exceptions.PubSubException]","4.1.0","4","2","2","6","1.0","1","0","0","0"
"BOOKKEEPER","operationFinished/2[java.lang.Object,java.lang.Void]","4.1.0","3","5","5","8","3.0","1","0","0","0"
"BOOKKEEPER","operationFailed/2[java.lang.Object,org.apache.hedwig.exceptions.PubSubException]","4.1.0","4","5","5","8","3.0","1","0","0","0"
"BOOKKEEPER","finish/0","4.1.0","9","5","5","8","3.0","1","0","0","0"
"BOOKKEEPER","operationFinished/2[java.lang.Object,java.lang.Void]","4.1.0","5","4","2","6","1.0","1","0","0","0"
"BOOKKEEPER","operationFailed/2[java.lang.Object,org.apache.hedwig.exceptions.PubSubException]","4.1.0","22","4","2","6","1.0","1","0","0","0"
"BOOKKEEPER","operationFinished/2[java.lang.Object,java.lang.Void]","4.1.0","35","5","5","8","1.0","1","0","0","0"
"BOOKKEEPER","operationFailed/2[java.lang.Object,org.apache.hedwig.exceptions.PubSubException]","4.1.0","3","5","5","8","1.0","1","0","0","0"
"BOOKKEEPER","UnsubscribeOp/4[org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.util.Callback<java.lang.Void>,java.lang.Object]","4.1.0","4","7","4","4","0.0","2","0","0","0"
"BOOKKEEPER","run/0","4.1.0","24","7","4","4","0.0","2","0","0","0"
"BOOKKEEPER","ConsumeOp/5[org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId,org.apache.hedwig.util.Callback<java.lang.Void>,java.lang.Object]","4.1.0","5","9","6","12","0.0","2","0","0","0"
"BOOKKEEPER","run/0","4.1.0","21","9","6","12","0.0","2","0","0","0"
"BOOKKEEPER","run/0","4.1.0","21","4","3","4","1.0","2","0","0","0"
"BOOKKEEPER","ReleaseOp/3[org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.util.Callback<java.lang.Void>,java.lang.Object]","4.1.0","3","4","3","4","1.0","2","0","0","0"
"BOOKKEEPER","operationFinished/2[java.lang.Object,java.lang.Void]","4.1.0","3","2","2","1","1.0","1","0","0","0"
"BOOKKEEPER","operationFailed/2[java.lang.Object,org.apache.hedwig.exceptions.PubSubException]","4.1.0","3","2","2","1","1.0","1","0","0","0"
"BOOKKEEPER","updateMessageBound/1[org.apache.hedwig.server.subscriptions.ByteString]","4.1.0","22","24","29","31","74.0","7","4","0","0"
"BOOKKEEPER","setConsumeSeqIdForSubscriber/5[org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId,org.apache.hedwig.util.Callback<java.lang.Void>,java.lang.Object]","4.1.0","3","24","29","31","74.0","7","4","0","0"
"BOOKKEEPER","unsubscribe/4[org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.util.Callback<java.lang.Void>,java.lang.Object]","4.1.0","3","24","29","31","74.0","7","4","0","0"
"BOOKKEEPER","serveSubscribeRequest/5[org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.protocol.PubSubProtocol.SubscribeRequest,org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId,org.apache.hedwig.util.Callback<org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId>,java.lang.Object]","4.1.0","3","24","29","31","74.0","7","4","0","0"
"BOOKKEEPER","readSubscriptions/3[org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.util.Callback<java.util.Map<org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.server.subscriptions.InMemorySubscriptionState>>,java.lang.Object]","4.1.0","1","24","29","31","74.0","7","4","0","0"
"BOOKKEEPER","acquiredTopic/3[org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.util.Callback<java.lang.Void>,java.lang.Object]","4.1.0","3","24","29","31","74.0","7","4","0","0"
"BOOKKEEPER","stop/0","4.1.0","22","24","29","31","74.0","7","4","0","0"
"BOOKKEEPER","deleteSubscriptionState/4[org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.util.Callback<java.lang.Void>,java.lang.Object]","4.1.0","1","24","29","31","74.0","7","4","0","0"
"BOOKKEEPER","updateSubscriptionState/5[org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionState,org.apache.hedwig.util.Callback<java.lang.Void>,java.lang.Object]","4.1.0","1","24","29","31","74.0","7","4","0","0"
"BOOKKEEPER","updateSubscriptionStates/4[org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.util.Callback<java.lang.Void>,java.lang.Object,boolean]","4.1.0","24","24","29","31","74.0","7","4","0","0"
"BOOKKEEPER","AbstractSubscriptionManager/4[org.apache.hedwig.server.common.ServerConfiguration,org.apache.hedwig.server.topics.TopicManager,org.apache.hedwig.server.persistence.PersistenceManager,java.util.concurrent.ScheduledExecutorService]","4.1.0","9","24","29","31","74.0","7","4","0","0"
"BOOKKEEPER","notifyUnsubcribe/1[org.apache.hedwig.server.subscriptions.ByteString]","4.1.0","3","24","29","31","74.0","7","4","0","0"
"BOOKKEEPER","lostTopic/1[org.apache.hedwig.server.subscriptions.ByteString]","4.1.0","3","24","29","31","74.0","7","4","0","0"
"BOOKKEEPER","addListener/1[org.apache.hedwig.server.subscriptions.SubscriptionEventListener]","4.1.0","3","24","29","31","74.0","7","4","0","0"
"BOOKKEEPER","notifySubscribe/4[org.apache.hedwig.server.subscriptions.ByteString,boolean,org.apache.hedwig.util.Callback<java.lang.Void>,java.lang.Object]","4.1.0","6","24","29","31","74.0","7","4","0","0"
"BOOKKEEPER","createSubscriptionState/5[org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionState,org.apache.hedwig.util.Callback<java.lang.Void>,java.lang.Object]","4.1.0","1","24","29","31","74.0","7","4","0","0"
"BOOKKEEPER","operationFailed/2[java.lang.Object,org.apache.hedwig.exceptions.PubSubException]","4.1.0","3","4","5","8","1.0","1","0","0","0"
"BOOKKEEPER","operationFinished/2[java.lang.Object,java.lang.Void]","4.1.0","7","4","5","8","1.0","1","0","0","0"
"BOOKKEEPER","operationFinished/2[java.lang.Object,java.util.Map<org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.server.subscriptions.InMemorySubscriptionState>]","4.1.0","24","6","5","7","1.0","1","0","0","0"
"BOOKKEEPER","operationFailed/2[java.lang.Object,org.apache.hedwig.exceptions.PubSubException]","4.1.0","3","6","5","7","1.0","1","0","0","0"
"BOOKKEEPER","run/0","4.1.0","35","5","3","3","1.0","2","0","0","0"
"BOOKKEEPER","AcquireOp/3[org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.util.Callback<java.lang.Void>,java.lang.Object]","4.1.0","3","5","3","3","1.0","2","0","0","0"
"BOOKKEEPER","intern/1[org.apache.hedwig.server.common.ByteString]","4.1.0","11","1","3","2","0.0","1","0","0","0"
"BOOKKEEPER","AsynchronousOp/3[org.apache.hedwig.server.common.ByteString,org.apache.hedwig.util.Callback<T>,java.lang.Object]","4.1.0","15","4","1","0","0.0","1","0","0","0"
"BOOKKEEPER","operationFailed/2[java.lang.Object,org.apache.hedwig.exceptions.PubSubException]","4.1.0","4","4","2","3","1.0","1","0","0","0"
"BOOKKEEPER","operationFinished/2[java.lang.Object,T]","4.1.0","4","4","2","3","1.0","1","0","0","0"
"BOOKKEEPER","TopicOpQueuer/1[java.util.concurrent.ScheduledExecutorService]","4.1.0","3","2","8","10","0.0","1","0","0","0"
"BOOKKEEPER","peek/1[org.apache.hedwig.server.common.ByteString]","4.1.0","3","2","8","10","0.0","1","0","0","0"
"BOOKKEEPER","pushAndMaybeRun/2[org.apache.hedwig.server.common.ByteString,org.apache.hedwig.server.common.TopicOpQueuer.Op]","4.1.0","13","2","8","10","0.0","1","0","0","0"
"BOOKKEEPER","popAndRunNext/1[org.apache.hedwig.server.common.ByteString]","4.1.0","5","2","8","10","0.0","1","0","0","0"
"BOOKKEEPER","runInternal/0","4.1.0","1","4","3","2","1.0","1","0","0","0"
"BOOKKEEPER","run/0","4.1.0","4","4","3","2","1.0","1","0","0","0"
"BOOKKEEPER","SynchronousOp/1[org.apache.hedwig.server.common.ByteString]","4.1.0","3","4","3","2","1.0","1","0","0","0"
"BOOKKEEPER","validate/0","4.1.0","14","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","getCertPath/0","4.1.0","3","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","refreshMyServerAddress/0","4.1.0","8","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","getServerAddr/0","4.1.0","6","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","getReadAheadEnabled/0","4.1.0","3","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","loadConf/1[java.net.URL]","4.1.0","4","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","refreshDerivedAttributes/0","4.1.0","5","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","getZkPrefix/0","4.1.0","3","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","getSSLServerPort/0","4.1.0","3","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","getMyRegionByteString/0","4.1.0","6","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","getReadAheadCount/0","4.1.0","3","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","getScanBackoffPeriodMs/0","4.1.0","3","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","getServerPort/0","4.1.0","3","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","getMessagesConsumedThreadRunInterval/0","4.1.0","3","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","getZkTimeout/0","4.1.0","3","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","getRetentionSecs/0","4.1.0","3","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","getZkRegionPrefix/1[java.lang.StringBuilder]","4.1.0","3","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","getBkEnsembleSize/0","4.1.0","3","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","getReadAheadSizeBytes/0","4.1.0","3","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","refreshMyRegionByteString/0","4.1.0","3","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","refreshRegionList/0","4.1.0","9","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","isStandalone/0","4.1.0","3","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","getMaximumMessageSize/0","4.1.0","3","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","getMyRegion/0","4.1.0","3","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","getConsumeInterval/0","4.1.0","3","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","getZkTopicPath/2[java.lang.StringBuilder,org.apache.hedwig.server.common.ByteString]","4.1.0","3","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","isSSLEnabled/0","4.1.0","3","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","getRegions/0","4.1.0","6","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","getPassword/0","4.1.0","3","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","getRetryRemoteSubscribeThreadRunInterval/0","4.1.0","3","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","getZkTopicsPrefix/1[java.lang.StringBuilder]","4.1.0","3","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","isInterRegionSSLEnabled/0","4.1.0","3","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","getMaximumCacheSize/0","4.1.0","3","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","getBkQuorumSize/0","4.1.0","3","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","getCertName/0","4.1.0","3","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","getZkHostsPrefix/1[java.lang.StringBuilder]","4.1.0","3","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","getZkHost/0","4.1.0","3","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","getCertStream/0","4.1.0","11","5","53","38","695.0","2","20","0","1"
"BOOKKEEPER","UnexpectedError/1[java.lang.String]","4.1.0","3","0","2","0","1.0","3","0","0","0"
"BOOKKEEPER","UnexpectedError/1[java.lang.Throwable]","4.1.0","3","0","2","0","1.0","3","0","0","0"
"BOOKKEEPER","uncaughtException/2[java.lang.Thread,java.lang.Throwable]","4.1.0","4","2","1","5","0.0","1","0","0","0"
"BOOKKEEPER","getStartSeqId/0","4.1.0","3","2","5","0","2.0","1","0","0","0"
"BOOKKEEPER","ScanRequest/4[org.apache.hedwig.server.persistence.ByteString,long,org.apache.hedwig.server.persistence.ScanCallback,java.lang.Object]","4.1.0","6","2","5","0","2.0","1","0","0","0"
"BOOKKEEPER","getCallback/0","4.1.0","3","2","5","0","2.0","1","0","0","0"
"BOOKKEEPER","getCtx/0","4.1.0","3","2","5","0","2.0","1","0","0","0"
"BOOKKEEPER","getTopic/0","4.1.0","3","2","5","0","2.0","1","0","0","0"
"BOOKKEEPER","safeProcessResult/4[int,java.lang.String,java.lang.Object,org.apache.hedwig.server.persistence.Stat]","4.1.0","8","5","2","6","0.0","1","0","0","0"
"BOOKKEEPER","operationFinished/2[java.lang.Object,java.lang.Integer]","4.1.0","7","2","3","3","1.0","1","0","0","0"
"BOOKKEEPER","operationFailed/2[java.lang.Object,org.apache.hedwig.exceptions.PubSubException]","4.1.0","3","2","3","3","1.0","1","0","0","0"
"BOOKKEEPER","operationFinished/2[java.lang.Object,java.lang.Integer]","4.1.0","5","2","2","3","1.0","1","0","0","0"
"BOOKKEEPER","operationFailed/2[java.lang.Object,org.apache.hedwig.exceptions.PubSubException]","4.1.0","3","2","2","3","1.0","1","0","0","0"
"BOOKKEEPER","read/3[org.apache.hedwig.server.persistence.BookkeeperPersistenceManager.InMemoryLedgerRange,long,long]","4.1.0","67","13","11","16","0.0","2","0","0","0"
"BOOKKEEPER","startReadingFrom/1[long]","4.1.0","14","13","11","16","0.0","2","0","0","0"
"BOOKKEEPER","RangeScanOp/1[org.apache.hedwig.server.persistence.RangeScanRequest]","4.1.0","3","13","11","16","0.0","2","0","0","0"
"BOOKKEEPER","RangeScanOp/2[org.apache.hedwig.server.persistence.RangeScanRequest,long]","4.1.0","5","13","11","16","0.0","2","0","0","0"
"BOOKKEEPER","runInternal/0","4.1.0","8","13","11","16","0.0","2","0","0","0"
"BOOKKEEPER","safeReadComplete/4[int,org.apache.bookkeeper.client.LedgerHandle,java.util.Enumeration<org.apache.bookkeeper.client.LedgerEntry>,java.lang.Object]","4.1.0","40","10","8","20","0.0","1","0","0","0"
"BOOKKEEPER","safeOpenComplete/3[int,org.apache.bookkeeper.client.LedgerHandle,java.lang.Object]","4.1.0","11","6","2","5","0.0","1","0","0","0"
"BOOKKEEPER","UpdateLedgerOp/4[org.apache.hedwig.server.persistence.ByteString,org.apache.hedwig.util.Callback<java.lang.Void>,java.lang.Object,long]","4.1.0","4","9","6","12","0.0","2","0","0","0"
"BOOKKEEPER","run/0","4.1.0","39","9","6","12","0.0","2","0","0","0"
"BOOKKEEPER","runInternal/0","4.1.0","51","13","5","17","0.0","2","0","0","0"
"BOOKKEEPER","PersistOp/1[org.apache.hedwig.server.persistence.PersistRequest]","4.1.0","4","13","5","17","0.0","2","0","0","0"
"BOOKKEEPER","safeProcessResult/4[int,java.lang.String,java.lang.Object,java.lang.String]","4.1.0","8","5","2","5","0.0","1","0","0","0"
"BOOKKEEPER","safeAddComplete/4[int,org.apache.bookkeeper.client.LedgerHandle,long,java.lang.Object]","4.1.0","26","6","4","8","0.0","1","0","0","0"
"BOOKKEEPER","InMemoryLedgerRange/2[org.apache.hedwig.protocol.PubSubProtocol.LedgerRange,long]","4.1.0","3","2","2","0","0.0","1","0","0","0"
"BOOKKEEPER","InMemoryLedgerRange/3[org.apache.hedwig.protocol.PubSubProtocol.LedgerRange,long,org.apache.bookkeeper.client.LedgerHandle]","4.1.0","5","2","2","0","0.0","1","0","0","0"
"BOOKKEEPER","safeReadComplete/4[int,org.apache.bookkeeper.client.LedgerHandle,java.util.Enumeration<org.apache.bookkeeper.client.LedgerEntry>,java.lang.Object]","4.1.0","23","12","5","20","0.0","1","0","0","0"
"BOOKKEEPER","safeCreateComplete/3[int,org.apache.bookkeeper.client.LedgerHandle,java.lang.Object]","4.1.0","34","12","5","21","0.0","1","0","0","0"
"BOOKKEEPER","operationFinished/2[java.lang.Object,java.lang.Void]","4.1.0","2","1","2","1","1.0","1","0","0","0"
"BOOKKEEPER","operationFailed/2[java.lang.Object,org.apache.hedwig.exceptions.PubSubException]","4.1.0","3","1","2","1","1.0","1","0","0","0"
"BOOKKEEPER","getMinSeqIdForTopic/1[org.apache.hedwig.server.persistence.ByteString]","4.1.0","9","30","23","15","53.0","8","0","0","0"
"BOOKKEEPER","scanMessages/2[org.apache.hedwig.server.persistence.RangeScanRequest,long]","4.1.0","3","30","23","15","53.0","8","0","0","0"
"BOOKKEEPER","updateLedgerRangesNode/5[org.apache.hedwig.server.persistence.ByteString,org.apache.hedwig.protocol.PubSubProtocol.LedgerRanges,int,org.apache.hedwig.util.Callback<java.lang.Integer>,java.lang.Object]","4.1.0","14","30","23","15","53.0","8","0","0","0"
"BOOKKEEPER","acquiredTopic/3[org.apache.hedwig.server.persistence.ByteString,org.apache.hedwig.util.Callback<java.lang.Void>,java.lang.Object]","4.1.0","3","30","23","15","53.0","8","0","0","0"
"BOOKKEEPER","clearMessageBound/1[org.apache.hedwig.server.persistence.ByteString]","4.1.0","3","30","23","15","53.0","8","0","0","0"
"BOOKKEEPER","persistMessage/1[org.apache.hedwig.server.persistence.PersistRequest]","4.1.0","3","30","23","15","53.0","8","0","0","0"
"BOOKKEEPER","setMessageBound/2[org.apache.hedwig.server.persistence.ByteString,java.lang.Integer]","4.1.0","3","30","23","15","53.0","8","0","0","0"
"BOOKKEEPER","scanMessages/1[org.apache.hedwig.server.persistence.RangeScanRequest]","4.1.0","3","30","23","15","53.0","8","0","0","0"
"BOOKKEEPER","getCurrentSeqIdForTopic/1[org.apache.hedwig.server.persistence.ByteString]","4.1.0","7","30","23","15","53.0","8","0","0","0"
"BOOKKEEPER","getSeqIdAfterSkipping/3[org.apache.hedwig.server.persistence.ByteString,long,int]","4.1.0","3","30","23","15","53.0","8","0","0","0"
"BOOKKEEPER","scanSingleMessage/1[org.apache.hedwig.server.persistence.ScanRequest]","4.1.0","3","30","23","15","53.0","8","0","0","0"
"BOOKKEEPER","BookkeeperPersistenceManager/5[org.apache.bookkeeper.client.BookKeeper,org.apache.hedwig.server.persistence.ZooKeeper,org.apache.hedwig.server.topics.TopicManager,org.apache.hedwig.server.common.ServerConfiguration,java.util.concurrent.ScheduledExecutorService]","4.1.0","8","30","23","15","53.0","8","0","0","0"
"BOOKKEEPER","consumeToBound/1[org.apache.hedwig.server.persistence.ByteString]","4.1.0","7","30","23","15","53.0","8","0","0","0"
"BOOKKEEPER","consumedUntil/2[org.apache.hedwig.server.persistence.ByteString,java.lang.Long]","4.1.0","3","30","23","15","53.0","8","0","0","0"
"BOOKKEEPER","lostTopic/1[org.apache.hedwig.server.persistence.ByteString]","4.1.0","3","30","23","15","53.0","8","0","0","0"
"BOOKKEEPER","closeLedger/1[org.apache.bookkeeper.client.LedgerHandle]","4.1.0","2","30","23","15","53.0","8","0","0","0"
"BOOKKEEPER","deliveredUntil/2[org.apache.hedwig.server.persistence.ByteString,java.lang.Long]","4.1.0","2","30","23","15","53.0","8","0","0","0"
"BOOKKEEPER","ledgersPath/1[org.apache.hedwig.server.persistence.ByteString]","4.1.0","3","30","23","15","53.0","8","0","0","0"
"BOOKKEEPER","safeOpenComplete/3[int,org.apache.bookkeeper.client.LedgerHandle,java.lang.Object]","4.1.0","41","7","3","9","0.0","1","0","0","0"
"BOOKKEEPER","safeCloseComplete/3[int,org.apache.bookkeeper.client.LedgerHandle,java.lang.Object]","4.1.0","2","1","1","0","0.0","1","0","0","0"
"BOOKKEEPER","runInternal/0","4.1.0","28","8","6","7","0.0","2","0","0","0"
"BOOKKEEPER","ConsumeUntilOp/2[org.apache.hedwig.server.persistence.ByteString,long]","4.1.0","4","8","6","7","0.0","2","0","0","0"
"BOOKKEEPER","openNewTopicLedger/2[int,org.apache.hedwig.server.persistence.BookkeeperPersistenceManager.TopicInfo]","4.1.0","40","17","10","23","10.0","2","0","0","0"
"BOOKKEEPER","run/0","4.1.0","33","17","10","23","10.0","2","0","0","0"
"BOOKKEEPER","recoverLastTopicLedgerAndOpenNewOne/3[long,int,org.apache.hedwig.server.persistence.BookkeeperPersistenceManager.TopicInfo]","4.1.0","46","17","10","23","10.0","2","0","0","0"
"BOOKKEEPER","AcquireOp/3[org.apache.hedwig.server.persistence.ByteString,org.apache.hedwig.util.Callback<java.lang.Void>,java.lang.Object]","4.1.0","3","17","10","23","10.0","2","0","0","0"
"BOOKKEEPER","processTopicLedgersNodeData/2[byte[],int]","4.1.0","33","17","10","23","10.0","2","0","0","0"
"BOOKKEEPER","safeProcessResult/5[int,java.lang.String,java.lang.Object,byte[],org.apache.hedwig.server.persistence.Stat]","4.1.0","23","9","3","9","0.0","1","0","0","0"
"BOOKKEEPER","operationFailed/2[java.lang.Object,org.apache.hedwig.exceptions.PubSubException]","4.1.0","3","1","2","3","1.0","1","0","0","0"
"BOOKKEEPER","operationFinished/2[java.lang.Object,java.lang.Void]","4.1.0","3","1","2","3","1.0","1","0","0","0"
"BOOKKEEPER","runInternal/0","4.1.0","14","4","7","3","1.0","2","0","0","0"
"BOOKKEEPER","ReleaseOp/1[org.apache.hedwig.server.persistence.ByteString]","4.1.0","3","4","7","3","1.0","2","0","0","0"
"BOOKKEEPER","SetMessageBoundOp/2[org.apache.hedwig.server.persistence.ByteString,int]","4.1.0","4","3","3","1","0.0","2","0","0","0"
"BOOKKEEPER","runInternal/0","4.1.0","6","3","3","1","0.0","2","0","0","0"
"BOOKKEEPER","getPresentCacheSize/0","4.1.0","1","0","4","0","6.0","1","0","0","0"
"BOOKKEEPER","getNumCachedEntries/0","4.1.0","1","0","4","0","6.0","1","0","0","0"
"BOOKKEEPER","getNumPendingCacheRequests/0","4.1.0","1","0","4","0","6.0","1","0","0","0"
"BOOKKEEPER","getMaxCacheSize/0","4.1.0","1","0","4","0","6.0","1","0","0","0"
"BOOKKEEPER","getMaxCacheSize/0","4.1.0","3","4","7","3","1.0","1","0","0","0"
"BOOKKEEPER","getPresentCacheSize/0","4.1.0","3","4","7","3","1.0","1","0","0","0"
"BOOKKEEPER","getNumPendingCacheRequests/0","4.1.0","3","4","7","3","1.0","1","0","0","0"
"BOOKKEEPER","ReadAheadCacheBean/1[org.apache.hedwig.server.persistence.ReadAheadCache]","4.1.0","3","4","7","3","1.0","1","0","0","0"
"BOOKKEEPER","getName/0","4.1.0","3","4","7","3","1.0","1","0","0","0"
"BOOKKEEPER","getNumCachedEntries/0","4.1.0","3","4","7","3","1.0","1","0","0","0"
"BOOKKEEPER","isHidden/0","4.1.0","3","4","7","3","1.0","1","0","0","0"
"BOOKKEEPER","DeliveredUntil/2[org.apache.hedwig.server.persistence.ByteString,java.lang.Long]","4.1.0","4","4","6","14","0.0","1","0","0","0"
"BOOKKEEPER","performRequest/0","4.1.0","19","4","6","14","0.0","1","0","0","0"
"BOOKKEEPER","ReadAheadCache/2[org.apache.hedwig.server.persistence.PersistenceManagerWithRangeScan,org.apache.hedwig.server.common.ServerConfiguration]","4.1.0","5","30","42","61","86.0","5","4","0","0"
"BOOKKEEPER","getCurrentSeqIdForTopic/1[org.apache.hedwig.server.persistence.ByteString]","4.1.0","3","30","42","61","86.0","5","4","0","0"
"BOOKKEEPER","start/0","4.1.0","4","30","42","61","86.0","5","4","0","0"
"BOOKKEEPER","enqueueWithoutFailure/1[org.apache.hedwig.server.persistence.ReadAheadCache.CacheRequest]","4.1.0","5","30","42","61","86.0","5","4","0","0"
"BOOKKEEPER","registerJMX/1[org.apache.hedwig.server.jmx.HedwigMBeanInfo]","4.1.0","10","30","42","61","86.0","5","4","0","0"
"BOOKKEEPER","removeMessageFromCache/4[org.apache.hedwig.server.persistence.CacheKey,java.lang.Exception,boolean,boolean]","4.1.0","17","30","42","61","86.0","5","4","0","0"
"BOOKKEEPER","persistMessage/1[org.apache.hedwig.server.persistence.PersistRequest]","4.1.0","4","30","42","61","86.0","5","4","0","0"
"BOOKKEEPER","addMessageToCache/3[org.apache.hedwig.server.persistence.CacheKey,org.apache.hedwig.protocol.PubSubProtocol.Message,long]","4.1.0","15","30","42","61","86.0","5","4","0","0"
"BOOKKEEPER","run/0","4.1.0","13","30","42","61","86.0","5","4","0","0"
"BOOKKEEPER","stop/0","4.1.0","3","30","42","61","86.0","5","4","0","0"
"BOOKKEEPER","scanSingleMessage/1[org.apache.hedwig.server.persistence.ScanRequest]","4.1.0","3","30","42","61","86.0","5","4","0","0"
"BOOKKEEPER","deliveredUntil/2[org.apache.hedwig.server.persistence.ByteString,java.lang.Long]","4.1.0","3","30","42","61","86.0","5","4","0","0"
"BOOKKEEPER","doReadAhead/1[org.apache.hedwig.server.persistence.ScanRequest]","4.1.0","13","30","42","61","86.0","5","4","0","0"
"BOOKKEEPER","getSeqIdAfterSkipping/3[org.apache.hedwig.server.persistence.ByteString,long,int]","4.1.0","3","30","42","61","86.0","5","4","0","0"
"BOOKKEEPER","consumedUntil/2[org.apache.hedwig.server.persistence.ByteString,java.lang.Long]","4.1.0","3","30","42","61","86.0","5","4","0","0"
"BOOKKEEPER","collectOldCacheEntries/0","4.1.0","15","30","42","61","86.0","5","4","0","0"
"BOOKKEEPER","unregisterJMX/0","4.1.0","10","30","42","61","86.0","5","4","0","0"
"BOOKKEEPER","setMessageBound/2[org.apache.hedwig.server.persistence.ByteString,java.lang.Integer]","4.1.0","3","30","42","61","86.0","5","4","0","0"
"BOOKKEEPER","clearMessageBound/1[org.apache.hedwig.server.persistence.ByteString]","4.1.0","3","30","42","61","86.0","5","4","0","0"
"BOOKKEEPER","consumeToBound/1[org.apache.hedwig.server.persistence.ByteString]","4.1.0","3","30","42","61","86.0","5","4","0","0"
